age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,education_encoded
35,Private,181099,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1
32,Private,112137,Preschool,1.0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40,Cambodia,<=50K,14
31,Self-emp-not-inc,203463,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,10
67,Private,131656,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,24,United-States,>50K,10
66,Private,29431,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,12
56,Federal-gov,119254,HS-grad,10.06420796100731,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,12
67,Private,174995,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,16
36,Private,106964,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,12
56,Private,97541,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,12
44,Private,263871,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,12
33,Private,298785,9th,5.0,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,7
31,Private,101562,Some-college,10.0,Divorced,Other-service,Own-child,White,Female,35,United-States,<=50K,16
28,Private,191935,Assoc-acdm,12.0,Never-married,Sales,Own-child,White,Male,20,United-States,<=50K,8
44,Private,136419,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1
21,Private,65481,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Female,30,United-States,<=50K,16
19,Private,417657,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,50,United-States,<=50K,12
17,Private,244523,10th,6.0,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K,1
47,Self-emp-inc,109832,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,<=50K,12
55,Private,193374,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,16
65,Private,398001,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K,12
20,Private,63633,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,25,United-States,<=50K,16
31,Private,229636,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,45,Mexico,<=50K,16
36,Private,164866,Bachelors,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,10
45,Private,363253,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,>50K,16
63,Private,200474,1st-4th,2.0,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,4
65,Local-gov,240166,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,35,United-States,<=50K,2
39,Federal-gov,175232,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,United-States,>50K,16
48,Private,115358,7th-8th,4.0,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,15,United-States,<=50K,6
49,State-gov,142856,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,12
34,Private,202822,Masters,14.0,Never-married,Tech-support,Unmarried,Black,Female,40,United-States,<=50K,13
37,Private,119992,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,1
28,Private,120475,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K,12
47,Local-gov,154033,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,16
40,Private,289748,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,48,United-States,<=50K,10
45,Private,154237,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,Black,Female,40,United-States,<=50K,12
49,Private,105449,Bachelors,13.0,Never-married,Priv-house-serv,Not-in-family,White,Male,25,United-States,<=50K,10
56,Private,182460,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,12
35,Private,455469,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K,10
29,Private,334277,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,45,United-States,<=50K,10
69,Private,269499,HS-grad,9.0,Widowed,Handlers-cleaners,Not-in-family,White,Female,8,United-States,<=50K,12
42,Federal-gov,108183,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,South,<=50K,13
27,State-gov,41115,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K,16
20,Private,316304,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,16
45,Local-gov,339681,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,45,United-States,<=50K,13
26,Private,266062,Some-college,10.06420796100731,Never-married,Exec-managerial,Not-in-family,White,Male,60,United-States,<=50K,16
58,Private,228614,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,35,United-States,<=50K,6
39,Private,203070,Assoc-voc,11.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,49,United-States,<=50K,9
58,Self-emp-inc,190763,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,10
20,Private,147523,9th,5.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,40,El-Salvador,<=50K,7
45,Private,173658,Some-college,10.0,Separated,Sales,Unmarried,White,Female,35,United-States,<=50K,16
23,Private,334105,Assoc-acdm,12.0,Never-married,Tech-support,Own-child,White,Female,40,United-States,<=50K,8
46,Federal-gov,119890,Assoc-voc,10.06420796100731,Separated,Tech-support,Not-in-family,Other,Female,30,United-States,<=50K,9
44,Private,231793,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,52,United-States,<=50K,12
39,Private,206520,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,45,United-States,<=50K,12
50,Self-emp-not-inc,95949,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,10
24,Private,374253,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Female,55,United-States,<=50K,12
23,Private,214227,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K,9
30,Local-gov,169020,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,10
42,Local-gov,99554,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,16
36,Private,188972,Some-college,10.06420796100731,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,16
54,Private,279129,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,16
53,Local-gov,182677,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,50,Philippines,<=50K,10
53,Local-gov,140359,Preschool,1.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,35,United-States,<=50K,14
23,Private,83891,HS-grad,9.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K,12
34,Private,70466,Assoc-voc,10.06420796100731,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,9
35,Self-emp-not-inc,22641,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,12
17,Self-emp-not-inc,181317,10th,6.0,Never-married,Farming-fishing,Own-child,White,Male,35,United-States,<=50K,1
19,Private,195985,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,12
70,Private,308689,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,Cuba,<=50K,5
74,Self-emp-not-inc,292915,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,United-States,>50K,10
28,Private,25955,Assoc-voc,11.0,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,40,United-States,<=50K,9
51,Private,97180,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,15,United-States,<=50K,12
67,Private,188903,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,6
18,Private,173923,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,<=50K,16
57,Federal-gov,97837,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,48,United-States,>50K,16
34,Private,324654,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,40,China,<=50K,12
23,Private,193586,Some-college,10.0,Separated,Farming-fishing,Other-relative,White,Female,40,United-States,<=50K,16
41,Federal-gov,149102,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,12
26,Private,37650,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,16
46,Local-gov,197042,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,<=50K,16
30,Private,609789,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,Mexico,<=50K,2
58,Self-emp-not-inc,119891,Masters,14.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,35,United-States,>50K,13
28,Private,107189,HS-grad,9.0,Married-civ-spouse,Sales,Own-child,White,Female,40,United-States,<=50K,12
57,Private,342906,9th,5.0,Married-civ-spouse,Sales,Husband,Black,Male,55,United-States,>50K,7
37,Private,373895,Some-college,10.0,Separated,Handlers-cleaners,Not-in-family,Black,Male,35,United-States,<=50K,16
37,Private,203828,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,7
68,State-gov,235882,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,11
28,Private,175431,9th,5.0,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,<=50K,7
18,Private,120781,10th,6.0,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K,1
42,Private,227065,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,32,United-States,>50K,16
23,Private,96635,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,30,United-States,<=50K,16
36,Private,131414,Some-college,10.0,Never-married,Sales,Not-in-family,Black,Female,36,United-States,<=50K,16
46,Self-emp-not-inc,231347,Some-college,10.0,Separated,Prof-specialty,Not-in-family,White,Male,20,United-States,<=50K,16
37,Private,203070,Some-college,10.0,Separated,Adm-clerical,Own-child,White,Male,62,United-States,<=50K,16
17,Private,171080,12th,10.06420796100731,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,3
50,Private,205100,7th-8th,4.0,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,<=50K,6
32,Private,174201,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,38,United-States,>50K,12
27,Private,123984,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,35,Philippines,<=50K,8
35,Self-emp-not-inc,348771,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,<=50K,2
32,Private,132601,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,10
52,Private,110563,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,16
62,Self-emp-not-inc,82388,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,12
34,Private,209768,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,10
24,Local-gov,115222,Masters,10.06420796100731,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,13
63,Private,294009,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,10
21,Private,219835,Assoc-voc,10.06420796100731,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,9
32,Private,37070,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,<=50K,9
50,Private,199301,Assoc-voc,11.0,Never-married,Craft-repair,Unmarried,Black,Female,16,United-States,<=50K,9
47,Private,179313,10th,6.0,Divorced,Sales,Unmarried,White,Female,30,United-States,<=50K,1
30,Private,134639,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,>50K,10
29,State-gov,71592,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,Philippines,<=50K,16
27,Private,29807,HS-grad,9.0,Separated,Handlers-cleaners,Unmarried,White,Female,40,Japan,<=50K,12
45,Self-emp-not-inc,192203,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,16
23,Private,245302,Some-college,10.0,Divorced,Sales,Own-child,Black,Female,40,United-States,<=50K,16
49,Private,118520,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K,12
40,Self-emp-not-inc,36104,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,16
56,State-gov,71075,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K,8
47,Self-emp-inc,350759,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,12
57,Federal-gov,337895,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,>50K,10
28,Private,265628,Assoc-voc,10.06420796100731,Never-married,Handlers-cleaners,Own-child,White,Female,40,United-States,<=50K,9
30,Private,231413,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,16
58,Private,158611,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,12
61,Private,154536,10th,6.0,Widowed,Craft-repair,Unmarried,Black,Female,40,United-States,<=50K,1
37,Private,74593,HS-grad,10.06420796100731,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,<=50K,12
46,Federal-gov,341762,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,10
22,Private,176131,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,<=50K,16
30,Private,154120,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,10
41,Private,99665,9th,5.0,Married-civ-spouse,Tech-support,Wife,White,Female,80,United-States,<=50K,7
25,Private,29599,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,38,United-States,<=50K,16
56,Private,117148,7th-8th,4.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,6
34,Private,242460,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,10
46,Federal-gov,371373,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,12
47,Private,370119,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,15
24,Self-emp-not-inc,375313,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,16
44,Private,175485,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,12,United-States,<=50K,10
35,Federal-gov,110188,Bachelors,10.06420796100731,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Vietnam,<=50K,10
47,Self-emp-not-inc,174995,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,30,United-States,<=50K,12
27,Private,207611,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,<=50K,10
20,Self-emp-inc,168165,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,16
40,Private,286750,11th,7.0,Separated,Machine-op-inspct,Not-in-family,Black,Male,36,United-States,<=50K,2
50,State-gov,172962,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,12
43,Private,57600,Doctorate,16.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,11
55,Self-emp-inc,275236,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,>50K,9
51,Private,282549,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,12
51,Private,283314,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,10
40,Private,180362,Bachelors,13.0,Never-married,Craft-repair,Own-child,White,Female,40,United-States,<=50K,10
64,Private,192596,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K,12
24,Private,321666,Assoc-acdm,10.06420796100731,Never-married,Machine-op-inspct,Own-child,White,Male,20,United-States,<=50K,8
36,Local-gov,180805,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,12
26,Private,173927,Assoc-voc,11.0,Never-married,Prof-specialty,Own-child,Other,Female,60,Jamaica,<=50K,9
56,Private,292710,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,12
53,Private,126592,Some-college,10.06420796100731,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K,16
46,Private,138999,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,16
24,Private,396099,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,35,United-States,<=50K,16
58,Federal-gov,497253,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K,10
35,Private,86648,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,15
50,Private,187830,Masters,10.06420796100731,Divorced,Exec-managerial,Not-in-family,White,Male,62,United-States,>50K,13
29,Private,46987,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,55,United-States,<=50K,12
43,Private,226902,Bachelors,13.0,Divorced,Machine-op-inspct,Other-relative,White,Male,40,United-States,<=50K,10
27,Private,146651,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,15,United-States,<=50K,12
31,Private,175985,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K,16
