age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
35,0,112160,0,10.0,0,4,0,0,0,40,0,0
23,0,274424,5,7.0,3,5,3,0,1,40,0,0
40,0,375603,0,9.0,2,3,3,1,0,40,0,0
28,0,224629,3,14.0,1,2,1,4,0,30,1,0
41,0,137142,0,9.0,2,7,1,0,0,50,0,0
38,0,154410,0,9.0,0,0,0,0,0,40,1,0
36,0,237943,2,13.0,0,1,0,0,0,45,0,1
52,2,203953,0,10.0,0,7,0,0,0,40,1,1
40,4,301007,2,13.0,0,1,0,0,0,60,0,0
59,1,148526,1,10.0,0,4,0,0,0,40,0,0
43,0,107503,2,13.0,0,1,0,0,0,48,0,1
63,0,281237,1,10.0,4,2,1,0,1,40,0,0
48,0,236197,11,8.0,4,8,1,2,0,40,1,0
42,0,180019,0,9.0,1,5,1,0,1,65,0,0
35,0,239409,7,6.0,0,6,0,0,0,50,0,0
19,0,134252,1,10.0,1,4,2,0,0,15,0,0
48,0,176917,0,9.0,0,0,0,0,0,55,0,0
37,5,93225,1,10.0,0,3,0,0,0,40,0,1
53,0,90624,5,7.0,0,0,0,1,0,40,0,0
25,3,230200,2,13.0,0,5,4,0,1,40,0,0
35,3,197495,1,10.0,2,2,1,1,1,40,0,0
60,3,165792,3,14.0,0,1,4,0,1,8,0,0
51,4,166386,2,13.0,0,2,4,2,1,35,1,0
33,0,59944,0,9.0,1,7,1,0,0,40,0,0
37,0,127772,2,13.0,1,0,1,0,0,40,0,0
23,0,201664,0,9.0,0,3,5,0,0,40,0,0
41,1,168098,2,13.0,0,1,0,0,0,50,0,0
55,0,224655,0,10.0,3,12,1,0,1,32,0,0
63,0,110150,0,9.0,0,0,0,0,0,55,0,1
33,0,158800,2,13.0,0,1,0,0,0,40,0,1
22,0,202745,0,9.0,1,6,5,0,0,55,0,0
52,0,347519,2,13.0,0,2,0,0,0,55,0,1
66,0,350498,1,10.0,0,4,0,0,0,28,0,0
24,0,229773,0,9.0,1,6,2,0,0,40,0,0
43,0,242968,3,14.0,0,2,0,2,0,40,1,1
39,0,433592,0,9.0,0,7,0,1,0,45,0,1
21,0,294295,0,9.0,1,3,3,0,0,40,0,0
66,0,22313,5,7.0,0,0,0,0,0,20,0,0
53,0,308082,15,1.0,1,5,1,0,1,15,1,0
65,0,330144,1,10.0,0,2,0,0,0,40,0,0
35,0,54576,0,9.0,0,6,0,0,0,40,0,0
59,0,279636,0,10.0,1,3,1,0,0,50,1,0
52,0,177465,0,9.0,2,4,3,0,1,25,0,0
39,0,245053,2,13.0,0,1,0,0,0,50,0,1
25,4,86745,2,13.0,1,3,2,2,1,40,0,0
27,0,203776,6,12.0,0,2,0,0,0,55,0,0
64,0,188659,3,14.0,0,2,0,0,0,20,0,1
22,0,99829,1,10.0,1,6,2,0,1,30,0,0
17,0,165069,7,6.0,1,0,2,0,0,40,0,0
24,0,404416,1,10.0,1,8,1,0,0,40,0,0
47,0,76612,0,10.0,0,1,0,0,0,50,0,0
54,2,186884,1,10.0,0,7,0,1,0,30,0,0
24,0,266926,1,10.0,0,8,0,0,0,40,0,0
34,0,66384,1,10.0,1,1,2,0,0,35,0,0
21,0,349041,0,9.0,1,8,1,0,0,40,0,0
42,0,134509,1,10.0,1,7,3,1,1,40,0,0
35,0,63021,1,10.0,2,4,1,0,1,35,0,0
71,4,216601,5,7.0,2,6,3,1,0,40,0,0
59,0,193375,3,14.0,0,1,4,0,1,10,0,0
46,2,165484,6,12.0,0,2,0,0,0,44,0,1
46,0,186172,2,13.0,0,1,0,0,0,40,0,1
30,0,137991,4,11.0,1,5,1,0,1,41,0,0
38,0,296212,2,13.0,0,0,0,0,0,45,0,0
26,2,30793,2,13.0,0,1,4,0,1,55,0,1
34,0,204461,2,13.0,0,1,0,0,0,55,0,1
48,2,186172,6,12.0,0,11,0,0,0,40,0,1
45,0,302677,1,10.0,1,2,1,0,1,50,0,0
26,0,124483,2,13.0,1,1,1,2,0,25,1,0
24,0,111368,1,10.0,1,3,2,0,1,40,0,0
24,0,160261,3,14.0,1,1,1,2,0,20,1,0
47,0,168232,2,13.0,0,3,0,0,0,40,0,1
24,0,209034,0,9.0,1,4,1,0,1,50,0,0
20,0,286391,1,10.0,1,3,2,0,1,20,0,0
18,0,183011,1,10.0,1,5,2,1,1,15,1,0
33,0,174463,0,9.0,1,0,2,0,0,35,0,0
30,0,333119,1,10.0,1,0,1,0,0,40,0,0
31,3,557853,2,13.0,1,3,1,0,0,47,0,0
17,0,132187,7,6.0,1,8,2,0,0,15,0,0
58,0,32954,1,10.0,2,3,1,0,1,40,0,0
41,2,248406,0,9.0,3,7,2,0,0,40,0,0
31,0,189461,6,12.0,2,3,3,0,1,41,0,0
80,4,164909,3,14.0,0,2,0,0,0,54,0,1
35,0,215323,4,11.0,2,5,3,0,1,35,0,0
26,1,233933,7,6.0,1,1,1,0,1,32,0,0
20,3,39478,1,10.0,1,2,2,0,0,54,0,0
25,1,114483,0,9.0,0,9,0,0,0,65,0,0
57,0,191873,0,9.0,0,10,0,0,0,40,0,0
50,0,243322,0,9.0,5,7,1,0,0,45,0,0
27,0,101618,0,9.0,0,2,0,0,0,50,0,0
29,0,289991,0,9.0,1,7,3,0,0,55,0,0
26,0,82091,0,9.0,1,3,1,0,1,39,0,0
21,0,27162,1,10.0,1,5,2,0,1,16,0,0
22,0,413110,0,9.0,1,5,5,1,1,15,0,0
38,0,302604,5,7.0,2,3,1,0,1,44,0,0
22,0,229456,0,9.0,1,3,2,1,1,38,0,0
18,0,211683,11,8.0,1,8,2,0,0,20,0,0
38,0,43311,13,3.0,0,5,4,0,1,40,1,0
26,0,164488,2,10.0,1,2,1,0,0,10,0,0
33,0,183017,0,9.0,0,11,0,0,0,32,0,0
20,0,203914,11,10.0,1,5,2,0,1,25,0,0
29,0,155256,2,13.0,1,10,1,1,1,40,0,0
48,0,144397,1,10.0,2,0,3,1,1,30,0,0
27,0,113635,0,9.0,1,0,1,0,0,35,1,0
64,0,121036,1,10.0,1,10,1,0,0,40,0,1
34,0,188900,2,13.0,0,2,4,0,1,40,0,0
25,0,167571,1,10.0,1,5,2,0,1,25,0,0
50,0,93730,7,6.0,0,7,0,0,0,60,0,0
41,0,139907,7,6.0,1,8,3,0,0,50,0,0
55,0,147653,2,13.0,2,3,3,0,1,73,0,0
76,1,174309,3,14.0,0,0,0,0,0,10,0,0
38,0,101978,1,10.0,3,6,1,0,0,55,0,0
65,0,90113,2,13.0,0,2,0,0,0,60,0,1
31,0,103860,7,6.0,1,0,1,0,0,45,0,0
39,0,184128,5,7.0,2,4,5,0,1,40,0,0
39,0,53447,0,9.0,2,9,1,0,1,40,0,0
48,0,237525,2,13.0,0,2,0,0,0,65,0,1
55,0,227158,2,13.0,4,3,3,0,1,40,0,0
37,3,172425,0,9.0,2,5,3,0,1,40,0,0
25,0,116915,1,10.0,1,0,5,0,0,40,0,0
66,0,199374,3,14.0,4,4,3,0,1,20,0,0
30,0,142675,11,8.0,0,0,0,0,0,50,0,0
22,0,51111,1,10.0,1,4,1,0,1,40,0,0
29,0,53063,2,13.0,1,1,1,0,0,40,0,0
90,0,313749,0,9.0,4,3,3,0,1,25,0,0
46,0,143189,13,10.0,1,6,2,0,1,40,1,0
69,0,71489,3,14.0,0,1,0,0,0,25,0,0
51,3,454063,12,16.0,0,2,0,0,0,40,0,1
32,0,391874,0,9.0,0,0,0,0,0,40,0,0
35,0,179481,0,9.0,1,7,2,0,0,55,0,0
26,0,375499,7,6.0,1,3,1,1,0,20,0,0
40,0,262461,0,9.0,0,6,0,1,0,40,0,0
68,0,192656,1,10.0,4,0,1,0,0,10,0,0
18,0,115215,0,9.0,1,5,2,0,0,25,0,0
27,0,150861,1,10.0,1,5,2,0,1,40,0,0
36,0,114059,2,13.0,0,2,0,0,0,45,0,0
33,0,159442,2,13.0,0,5,4,0,1,40,0,0
48,0,250733,1,10.0,0,0,0,0,0,50,0,0
18,5,54377,0,9.0,1,8,2,0,0,50,0,0
39,4,33975,0,9.0,0,0,0,0,0,50,0,0
47,0,311395,1,10.0,2,6,1,1,0,40,0,0
45,0,170850,0,9.0,0,6,0,0,0,44,0,1
48,0,377757,7,6.0,0,4,0,0,0,70,0,0
28,0,274679,3,14.0,1,1,1,0,0,50,0,0
46,0,30840,2,13.0,0,2,0,0,0,50,0,1
44,1,188278,6,12.0,2,2,3,1,1,45,0,0
54,0,198546,3,10.0,4,3,3,0,1,38,0,0
24,0,190968,0,9.0,0,4,0,0,0,48,0,0
23,0,283796,11,8.0,1,6,5,0,0,30,1,0
46,3,363875,1,10.0,2,11,3,3,1,40,0,0
48,1,247294,0,9.0,0,0,0,0,0,30,1,0
21,0,113163,1,10.0,1,3,2,0,0,50,0,0
38,0,139473,0,10.0,0,0,0,0,0,50,0,0
30,0,125279,0,9.0,5,4,3,0,0,40,0,0
35,0,52187,1,10.0,1,5,1,0,0,30,0,0
21,0,184543,4,11.0,1,3,1,0,1,40,0,0
22,0,126613,1,10.0,1,4,2,0,1,20,0,0
25,0,340288,10,5.0,0,8,0,0,0,40,0,0
52,1,283079,0,9.0,1,1,1,0,0,50,0,0
34,0,149943,0,9.0,1,5,1,2,0,40,1,0
72,1,138248,5,7.0,0,0,0,0,0,20,0,0
34,0,45522,0,9.0,1,5,1,0,0,40,0,0
54,0,311020,0,9.0,0,5,0,0,0,50,0,0
24,0,229826,2,10.0,1,7,2,0,0,20,0,0
46,0,186078,1,10.0,1,6,1,0,1,45,0,0
35,0,53553,1,10.0,0,4,0,0,0,48,0,1
19,0,168471,1,10.0,1,0,2,0,0,15,0,0
58,0,37345,0,9.0,0,4,0,0,0,40,0,0
19,0,134664,0,9.0,0,4,0,0,0,40,0,0
39,0,318416,7,6.0,3,5,2,1,1,12,0,0
36,1,48093,1,10.0,0,4,0,0,0,92,0,0
38,0,213512,1,10.0,0,4,0,0,0,50,0,0
22,0,195532,2,13.0,1,1,1,0,1,40,0,1
49,3,122177,1,10.0,0,6,0,0,0,40,0,0
41,0,193882,0,9.0,0,2,0,0,0,65,0,1
42,0,251239,1,10.0,0,2,0,0,0,40,1,0
41,0,144752,1,10.0,0,2,0,3,0,40,0,1
20,0,287681,1,10.0,1,0,2,0,0,36,0,0
28,0,375313,0,9.0,1,10,1,2,0,50,0,0
53,0,290882,8,4.0,0,6,0,0,0,40,1,0
79,0,124744,1,10.0,0,1,5,0,0,20,0,0
23,0,119051,2,13.0,1,2,1,0,0,40,1,0
21,0,349365,1,10.0,1,3,2,0,1,15,0,0
29,0,243660,1,10.0,1,5,1,0,0,45,0,0
34,2,211239,2,13.0,2,1,3,0,1,40,0,0
26,0,599057,0,9.0,1,2,1,1,1,37,0,0
21,0,116489,1,10.0,1,4,2,0,1,60,0,0
35,0,107164,2,13.0,0,2,0,0,0,50,0,1
39,0,164712,1,10.0,1,7,3,0,0,40,0,0
49,2,46537,0,9.0,2,3,1,0,1,10,0,0
42,0,159449,0,9.0,2,0,1,0,0,40,0,0
25,0,170786,10,5.0,1,7,5,0,0,40,0,0
57,0,233382,3,14.0,1,2,1,0,0,40,1,0
57,0,188330,0,9.0,0,5,0,0,0,78,0,0
27,0,177398,0,9.0,1,5,3,0,1,64,0,0
18,0,447882,1,10.0,1,3,1,0,1,20,0,0
26,0,171114,4,10.0,3,3,3,0,1,35,0,0
41,0,183203,0,9.0,0,7,0,0,0,50,0,1
30,0,209432,0,9.0,0,3,4,0,1,40,0,0
84,2,163685,0,9.0,4,2,1,0,1,33,0,0
22,0,186452,7,6.0,1,0,1,0,0,30,0,0
56,0,425497,6,12.0,0,0,0,0,0,20,0,0
78,0,74795,6,12.0,4,0,1,0,1,4,0,0
41,4,139916,4,11.0,0,4,0,4,0,84,1,0
25,0,234190,1,10.0,1,4,1,0,0,35,0,0
52,0,225317,13,10.0,0,0,0,0,0,40,1,0
42,5,284403,0,9.0,2,3,1,1,0,40,0,0
22,0,184756,1,10.0,1,4,2,0,1,30,0,0
52,0,150930,4,11.0,0,0,0,0,0,40,0,0
35,0,98989,10,5.0,2,0,2,3,0,38,0,0
47,2,284871,9,15.0,0,1,0,0,0,35,0,1
32,1,158603,4,11.0,1,4,3,0,1,7,0,0
49,0,261059,7,6.0,3,0,2,0,0,40,0,0
43,2,317185,4,11.0,2,1,3,0,1,36,0,0
24,0,424494,2,13.0,0,1,0,0,0,30,0,0
57,0,110820,0,9.0,0,0,0,0,0,40,0,1
39,0,278403,0,9.0,0,7,0,0,0,65,0,0
50,4,176751,3,10.0,2,2,1,0,0,80,0,1
58,0,183870,0,9.0,2,3,1,0,1,40,0,0
37,0,192939,0,9.0,0,7,0,0,0,40,0,0
20,0,112668,1,10.0,1,5,2,0,1,20,0,0
68,0,73773,0,9.0,4,4,1,0,1,24,0,0
19,0,140242,1,10.0,1,0,2,0,1,20,0,0
25,3,194954,1,10.0,0,5,4,0,1,15,0,0
34,0,179877,1,10.0,0,6,0,0,0,40,0,1
30,0,172748,0,9.0,0,2,0,0,0,40,0,0
40,0,231991,0,9.0,2,2,3,0,1,40,0,0
43,1,73883,2,13.0,2,4,3,0,0,45,0,0
45,4,188694,9,15.0,0,1,0,0,0,50,0,1
30,0,85374,1,10.0,1,8,1,0,0,45,0,0
73,5,142426,0,9.0,2,3,1,0,1,20,0,0
18,0,186408,0,9.0,1,8,2,0,0,40,0,0
59,0,135617,5,7.0,0,0,0,0,0,40,0,0
36,0,235371,0,9.0,1,4,1,0,1,40,0,0
46,0,384795,2,13.0,2,1,3,1,1,32,0,0
68,2,159643,0,9.0,0,3,0,0,0,15,0,0
52,1,399008,0,9.0,0,7,0,1,0,40,0,0
58,0,198478,8,4.0,0,0,0,0,0,24,0,0
17,0,171461,7,6.0,1,4,2,0,1,14,0,0
24,0,488541,1,10.0,1,5,3,1,1,35,0,0
48,2,67229,3,14.0,3,3,3,1,1,40,0,0
18,0,74054,5,10.0,1,4,2,4,1,20,0,0
47,4,175958,2,13.0,1,4,1,0,0,60,0,0
27,0,173611,6,10.0,1,4,1,0,1,40,0,0
49,2,288548,3,14.0,3,1,3,0,1,50,0,0
45,0,226081,4,11.0,0,0,0,0,0,40,0,1
42,1,54583,2,13.0,2,1,3,0,1,30,0,0
44,0,186916,1,10.0,0,7,0,0,0,60,0,0
65,2,382245,0,9.0,4,2,3,0,1,40,0,0
66,4,76212,0,9.0,0,7,0,0,0,50,0,1
21,0,182606,1,10.0,1,5,2,1,0,40,0,0
32,0,185410,0,9.0,1,3,1,0,1,40,0,0
41,0,207779,0,9.0,3,5,1,0,1,40,0,0
27,0,214702,9,15.0,0,1,0,0,0,42,0,1
23,0,440456,2,13.0,1,5,1,0,0,40,0,0
62,0,185503,2,13.0,0,1,0,0,0,50,0,0
28,0,76129,0,9.0,1,6,3,0,1,40,1,0
45,0,183598,0,10.0,2,3,1,0,1,40,0,0
65,0,193365,1,10.0,0,0,0,0,0,50,0,0
30,0,149427,10,5.0,1,0,2,0,0,45,0,0
51,3,196504,0,9.0,2,0,3,0,0,38,0,0
34,2,194325,0,9.0,0,7,0,0,0,45,0,0
21,0,107895,1,10.0,1,3,1,0,0,35,0,0
31,0,162572,2,13.0,0,2,0,0,0,40,0,0
27,0,253814,0,9.0,1,3,1,0,0,38,0,0
26,0,67257,2,13.0,4,2,1,0,1,55,0,0
41,0,185132,2,10.0,1,1,1,0,1,45,0,0
50,0,148121,1,10.0,4,2,3,2,1,40,0,0
26,0,104830,3,14.0,1,2,1,0,1,35,0,0
48,1,32825,0,9.0,0,0,0,0,0,40,0,0
45,5,109598,0,10.0,1,5,1,1,1,40,0,0
64,0,321403,0,9.0,4,0,5,1,0,40,0,0
32,2,118457,2,13.0,1,1,1,0,0,55,0,0
38,0,143123,0,10.0,0,0,0,0,0,40,0,0
29,1,29616,0,9.0,1,9,2,0,0,65,0,0
38,0,165472,2,13.0,0,1,0,0,0,40,0,1
24,0,36058,2,13.0,1,4,1,0,0,50,0,0
30,0,180374,0,9.0,0,2,4,0,1,40,0,0
24,0,424034,0,9.0,1,2,3,0,0,40,0,0
22,0,184813,1,10.0,1,3,2,0,0,40,0,0
58,0,478354,2,10.0,0,2,0,0,0,50,0,1
31,4,455995,1,10.0,1,2,1,0,0,65,0,0
39,0,190466,0,9.0,2,0,2,0,0,40,0,0
49,1,192203,10,5.0,0,0,0,0,0,40,1,0
64,3,186376,2,10.0,0,1,0,0,0,40,0,1
17,0,198830,5,7.0,1,3,5,0,1,10,0,0
54,0,181132,0,9.0,0,6,0,0,0,40,1,0
46,2,236827,10,5.0,3,5,3,1,1,40,0,0
37,0,253420,0,9.0,3,5,3,1,1,25,0,0
38,1,194534,3,14.0,0,1,0,1,0,60,0,1
75,0,104896,0,9.0,0,4,0,0,0,20,0,0
38,4,312232,2,13.0,0,4,0,0,0,55,0,1
44,0,76196,2,13.0,0,2,0,0,0,50,0,0
23,0,179413,0,9.0,1,0,3,0,0,40,0,0
22,0,119742,0,9.0,1,4,1,0,1,40,0,0
33,0,164748,2,10.0,0,7,0,0,0,40,0,0
52,0,203635,2,13.0,0,2,0,0,0,65,0,1
37,0,160120,3,10.0,1,1,3,2,0,40,1,0
70,2,334666,0,9.0,4,3,1,0,1,12,0,0
57,0,114495,0,10.0,0,2,0,0,0,60,0,0
50,0,98350,1,10.0,0,3,0,2,0,40,1,1
70,0,142851,10,5.0,0,2,0,0,0,18,0,0
25,0,73895,0,9.0,1,5,2,0,1,10,0,0
61,4,190610,2,13.0,0,4,0,0,0,45,0,1
26,0,60726,1,10.0,0,0,0,1,0,40,0,0
56,0,70720,11,8.0,0,1,0,0,0,40,0,1
18,0,309634,5,10.0,1,5,2,0,1,22,0,0
46,0,177536,1,10.0,2,4,3,0,0,60,0,0
35,0,265535,1,10.0,0,0,0,1,0,50,1,1
20,0,304710,1,10.0,1,4,2,2,1,20,0,0
46,0,32825,0,9.0,0,7,0,0,0,60,0,0
20,0,194848,1,10.0,1,0,2,0,0,40,0,0
32,0,229566,4,10.0,0,5,0,0,0,60,0,1
41,0,174395,3,10.0,0,1,0,0,0,40,0,1
51,0,136080,0,9.0,2,4,5,0,1,31,0,0
37,0,34173,2,13.0,1,10,1,0,1,40,0,0
31,0,106437,9,15.0,0,1,4,0,1,60,0,1
29,0,351324,2,13.0,1,4,2,0,1,40,0,0
37,0,40955,2,13.0,1,1,1,0,0,30,0,0
55,0,123382,0,9.0,3,0,1,1,1,40,0,0
56,0,314149,12,16.0,0,1,0,0,0,50,0,0
33,0,91666,0,9.0,0,6,0,0,0,40,0,0
52,2,392668,4,11.0,0,11,0,0,0,40,0,0
48,2,218357,0,9.0,3,7,3,0,1,25,0,0
37,5,54595,0,10.0,1,3,3,1,1,40,0,0
37,0,218188,0,9.0,2,6,5,0,1,32,0,0
44,0,248973,2,13.0,2,3,1,1,0,65,0,0
18,0,427437,0,10.0,1,4,2,1,1,40,0,0
43,2,37937,6,12.0,0,10,0,0,0,43,0,0
56,0,146326,0,9.0,0,7,0,0,0,50,0,0
43,0,163455,0,10.0,0,0,0,0,0,40,0,1
30,0,281030,4,11.0,0,4,0,0,0,40,0,0
28,0,402771,4,10.0,1,2,1,0,1,23,0,0
50,2,270221,1,10.0,2,3,2,0,0,43,0,1
30,0,377017,1,10.0,0,8,0,0,0,32,0,0
67,0,243256,10,5.0,0,0,0,0,0,15,0,0
39,0,347814,6,12.0,1,5,2,0,1,56,0,0
50,0,392668,1,10.0,0,6,0,0,0,40,0,0
29,0,191935,0,9.0,1,0,1,0,0,40,0,0
42,0,335846,2,13.0,1,2,3,0,1,50,0,0
25,0,409815,4,11.0,1,2,1,1,1,40,0,0
43,0,282678,0,10.0,2,2,1,0,1,60,0,0
31,0,467579,2,13.0,0,2,0,1,0,40,0,1
28,0,136077,4,11.0,0,0,0,0,0,40,1,0
35,3,349066,0,9.0,2,6,2,0,0,40,0,0
42,1,174216,9,15.0,0,1,0,0,0,38,0,1
20,0,200967,0,9.0,1,5,2,0,1,30,0,0
26,0,227489,0,10.0,1,10,5,1,0,40,0,0
26,0,331861,2,10.0,1,2,1,0,0,30,0,0
39,0,287306,1,10.0,3,3,3,1,1,40,0,0
17,0,213055,5,7.0,1,0,1,4,1,20,0,0
45,0,189225,0,10.0,1,5,3,1,1,40,0,0
45,2,148222,0,9.0,1,3,1,1,1,40,0,0
63,1,22228,0,9.0,0,5,0,0,0,40,0,1
34,0,151693,0,9.0,2,3,3,0,1,40,0,0
50,1,221336,1,10.0,2,2,3,2,1,40,0,0
20,0,190916,0,9.0,1,6,2,0,1,40,0,0
35,0,104329,0,9.0,2,6,1,0,1,40,0,0
27,0,199172,2,13.0,1,11,2,0,1,40,0,0
41,0,113324,0,9.0,0,8,0,0,0,40,0,0
28,3,266855,2,13.0,0,11,0,0,0,50,0,1
21,0,145964,1,10.0,0,0,0,0,0,60,0,1
26,0,290286,0,10.0,1,0,1,1,0,40,0,0
27,0,298871,2,10.0,1,5,1,2,0,40,1,0
17,0,79464,5,7.0,1,3,2,0,1,12,0,0
28,3,140239,0,9.0,3,5,2,0,1,11,0,0
27,0,223751,1,10.0,1,0,1,0,0,45,0,0
62,0,190610,2,13.0,0,2,0,0,0,50,0,1
32,0,120426,0,9.0,3,3,3,0,1,40,0,0
30,0,163867,0,9.0,0,0,0,0,0,40,0,0
36,3,25806,12,16.0,0,1,0,2,0,40,1,0
55,0,202435,2,13.0,2,3,1,0,1,40,0,0
60,0,113443,0,9.0,2,3,1,0,1,45,0,0
27,0,108926,1,10.0,0,0,0,1,0,5,0,0
22,0,141028,0,9.0,1,5,2,1,0,30,0,0
64,0,143716,3,14.0,0,0,0,0,0,2,0,0
32,1,298332,2,13.0,0,1,0,0,0,45,0,1
55,0,100821,0,9.0,5,12,1,1,1,36,0,0
42,1,32185,2,10.0,0,9,0,0,0,60,0,1
26,2,159662,7,6.0,0,5,0,0,0,40,0,0
60,1,119575,0,9.0,0,4,0,0,0,50,0,0
20,0,167424,1,10.0,1,12,2,0,1,40,0,0
32,0,172714,0,9.0,1,0,2,0,0,40,0,0
66,2,157942,0,9.0,4,7,1,1,1,40,0,0
27,0,106276,0,9.0,1,3,2,0,1,40,0,0
36,0,165799,3,14.0,0,4,0,0,0,50,0,1
58,0,103540,8,4.0,0,7,0,1,0,40,0,0
29,3,103389,9,15.0,1,1,1,0,1,40,0,0
67,1,286372,2,13.0,0,7,0,0,0,40,0,0
30,0,175413,0,9.0,1,8,2,1,1,35,0,0
34,0,112115,2,13.0,1,1,1,0,0,40,0,1
40,0,259307,1,10.0,1,2,1,0,0,50,0,0
41,0,45186,1,10.0,0,0,0,0,0,40,0,0
32,0,251243,1,10.0,2,2,1,0,1,50,0,1
54,0,297551,1,10.0,0,0,0,0,0,40,0,1
25,1,463667,0,9.0,1,5,1,0,0,8,0,0
55,5,146477,1,10.0,0,0,0,0,0,45,0,0
60,0,96099,2,13.0,1,1,1,0,0,60,0,0
30,0,345522,0,9.0,0,7,0,0,0,70,0,1
23,0,243723,0,9.0,0,5,4,0,1,40,0,0
23,0,70919,2,13.0,1,2,1,0,0,40,0,0
31,0,300687,0,10.0,1,5,1,1,0,40,0,0
25,3,261979,0,10.0,1,1,1,0,0,40,0,0
26,0,378322,5,7.0,0,0,0,0,0,40,0,0
37,2,175979,2,13.0,2,1,5,0,1,60,0,0
30,0,287986,1,10.0,1,8,1,0,0,40,0,0
24,0,154835,0,9.0,1,2,2,2,1,40,1,0
20,0,139715,0,9.0,1,0,3,1,1,40,0,0
57,2,339163,1,10.0,4,3,3,0,1,40,1,0
17,0,114420,5,7.0,1,4,2,0,1,30,0,0
71,0,45801,0,9.0,0,0,0,0,0,70,0,0
35,0,189092,2,13.0,0,2,0,0,0,40,0,1
31,0,101266,6,12.0,0,0,0,0,0,40,0,0
32,0,206541,4,11.0,0,10,0,0,0,45,0,1
45,0,260543,3,14.0,4,6,5,2,1,40,1,0
26,0,370727,2,13.0,0,0,4,0,1,40,0,1
43,0,180609,2,13.0,0,7,0,0,0,45,0,0
42,4,325159,2,13.0,0,2,0,0,0,50,0,1
36,0,208358,9,15.0,2,1,1,0,0,45,0,1
17,0,160029,5,7.0,1,4,2,0,1,14,0,0
44,1,38122,0,9.0,2,0,1,0,0,45,0,0
20,0,111252,1,10.0,1,0,2,0,1,30,0,0
27,0,212506,1,10.0,2,3,3,1,1,40,0,0
29,0,210959,6,10.0,0,3,0,0,0,40,0,0
30,0,149184,2,13.0,0,2,0,0,0,45,0,1
36,0,124818,0,9.0,0,6,0,0,0,40,0,0
27,0,247507,0,9.0,0,0,0,0,0,40,0,0
31,0,187560,0,9.0,0,1,0,0,0,40,0,1
56,1,119069,2,13.0,0,3,0,0,0,40,0,1
21,0,221955,0,9.0,1,6,3,0,0,40,1,0
23,0,864960,7,6.0,0,0,0,0,0,40,0,0
51,0,360131,13,3.0,0,0,5,0,1,40,0,0
19,4,170125,0,9.0,1,4,2,0,0,40,0,0
35,0,252897,6,12.0,1,3,1,0,1,40,0,1
31,3,124020,6,12.0,0,10,0,0,0,40,0,1
45,3,130206,0,9.0,2,3,5,0,1,40,0,0
62,1,122246,3,14.0,2,1,3,0,1,32,0,0
29,0,114801,1,10.0,0,2,0,0,0,40,0,0
60,0,191188,0,9.0,0,7,0,0,0,40,0,0
43,5,287008,3,14.0,0,11,0,0,0,35,0,1
64,0,178724,0,9.0,0,0,4,0,1,20,0,0
19,0,236940,0,9.0,1,9,2,0,0,40,0,0
59,1,325732,0,9.0,0,2,0,0,0,52,0,1
20,0,111697,1,10.0,1,3,2,0,1,28,0,0
39,1,245361,1,10.0,1,1,2,0,1,10,0,0
29,0,226295,0,9.0,1,8,1,0,0,36,0,0
44,5,113597,1,10.0,0,2,0,0,0,55,0,0
42,0,173704,3,14.0,0,1,0,0,0,40,0,0
53,0,151580,1,10.0,0,1,0,0,0,40,0,1
58,4,112945,9,15.0,1,1,1,0,0,40,0,1
30,2,181091,2,13.0,0,11,0,0,0,40,0,0
41,0,223062,1,10.0,3,5,1,1,0,40,0,0
39,0,167777,5,7.0,0,0,0,0,0,35,0,0
51,1,256963,1,10.0,0,4,0,0,0,60,0,0
44,0,144778,1,10.0,3,2,1,0,0,45,0,1
56,0,176613,2,13.0,2,1,1,2,1,40,1,0
54,1,118365,7,6.0,2,5,1,1,1,10,0,0
66,0,171331,1,10.0,0,7,0,1,0,40,0,1
62,0,129246,0,9.0,0,0,0,0,0,40,0,0
48,0,192791,0,9.0,0,6,0,0,0,40,0,0
22,3,177787,0,9.0,1,5,3,0,1,45,0,0
26,0,193945,6,10.0,1,10,1,0,0,45,0,0
45,2,215862,12,16.0,0,2,0,0,0,45,0,1
38,0,65324,9,15.0,0,1,0,0,0,40,0,1
46,0,459189,1,10.0,0,0,0,0,0,50,0,1
31,0,264351,11,8.0,3,3,2,0,0,40,1,0
21,0,60668,0,9.0,1,6,2,0,0,50,0,0
24,0,112683,0,9.0,1,0,1,0,1,32,0,0
45,0,177775,4,11.0,1,0,5,0,1,32,0,0
48,0,135525,6,12.0,2,3,1,0,1,40,0,0
62,0,116104,0,9.0,4,3,1,0,1,20,1,0
63,3,109735,0,10.0,2,3,1,0,1,38,0,0
48,0,227714,2,13.0,0,4,0,0,0,60,0,0
63,0,170529,2,13.0,0,0,4,1,1,45,0,0
26,0,60722,2,13.0,1,1,2,2,1,40,0,0
57,0,171242,1,10.0,0,1,0,0,0,40,0,1
29,0,227879,4,11.0,1,8,2,0,0,40,0,0
28,0,110408,0,9.0,0,4,0,0,0,45,0,0
27,0,213842,2,10.0,1,3,2,0,0,38,0,0
33,0,419895,13,3.0,2,8,3,0,0,40,1,0
59,0,366618,10,5.0,0,5,0,0,0,30,0,0
34,0,83800,1,10.0,0,5,4,0,1,30,0,0
